2017-01-10 20:31:42,092 DEBUG main:ChameleonRenderKitFactory:58 ajax4jsf.renderkit.ChameleonRenderKitFactory.<init>(ChameleonRenderKitFactory.java:58) ChameleonRenderKitFactory(RenderKitFactory) - Chameleon RenderKit factory instantiated
 %sn2017-01-10 20:31:42,649 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,649 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,649 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,649 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,651 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,651 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,651 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,651 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,653 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,653 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,653 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,653 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,654 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,656 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,656 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,656 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,656 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,658 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,658 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,658 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,658 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,659 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,659 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,659 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,659 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,660 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,660 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,660 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,660 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,664 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,664 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,664 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,664 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,670 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,671 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,671 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,671 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,673 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,674 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,683 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,683 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,683 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,683 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,687 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,688 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,688 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,688 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,688 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,695 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,695 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,700 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,701 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,702 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,702 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,702 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,702 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,702 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,703 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,703 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,703 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,705 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,705 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,710 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,711 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,713 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,713 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,713 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,713 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,716 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,716 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,717 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,717 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,719 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,719 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,722 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,722 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,723 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,733 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,733 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,734 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,734 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,736 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,736 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,736 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,736 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,738 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,753 DEBUG main:BaseFilter:147 ajax4jsf.webapp.BaseFilter.init(BaseFilter.java:147) Init ajax4jsf filter with nane: ajax4jsf
 %sn2017-01-10 20:31:42,753 DEBUG main:BaseFilter:156 ajax4jsf.webapp.BaseFilter.init(BaseFilter.java:156) Init parameters :

 %sn2017-01-10 20:31:42,753 DEBUG main:BaseXMLFilter:97 ajax4jsf.webapp.BaseXMLFilter.init(BaseXMLFilter.java:97) init XML filter service with class org.ajax4jsf.webapp.ConfigurableXMLFilter
 %sn2017-01-10 20:31:42,757 INFO  main:CacheManager:67 ajax4jsf.cache.CacheManager.getCacheFactory(CacheManager.java:67) Selected [org.ajax4jsf.cache.LRUMapCacheFactory] cache factory
 %sn2017-01-10 20:31:42,758 INFO  main:LRUMapCacheFactory:44 ajax4jsf.cache.LRUMapCacheFactory.createCache(LRUMapCacheFactory.java:44) Creating LRUMap cache instance using parameters: {org.mortbay.jetty.webapp.NoTLDJarPattern=start.jar|ant-.*\.jar|dojo-.*\.jar|jetty-.*\.jar|jsp-api-.*\.jar|junit-.*\.jar|servlet-api-.*\.jar|dnsns\.jar|rt\.jar|jsse\.jar|tools\.jar|sunpkcs11\.jar|sunjce_provider\.jar|xerces.*\.jar, javax.faces.DEFAULT_SUFFIX=.xhtml, javax.faces.CONFIG_FILES=/WEB-INF/faces-config.xml, javax.faces.STATE_SAVING_METHOD=server, org.mortbay.jetty.servlet.Default.useFileMappedBuffer=false}
 %sn2017-01-10 20:31:42,759 INFO  main:LRUMapCacheFactory:48 ajax4jsf.cache.LRUMapCacheFactory.createCache(LRUMapCacheFactory.java:48) Creating LRUMap cache instance of default capacity
 %sn2017-01-10 20:31:42,765 DEBUG main:InternetResourceService:132 ajax4jsf.resource.InternetResourceService.init(InternetResourceService.java:132) Resources service initialized
 %sn2017-01-10 20:31:42,766 INFO  main:CacheManager:67 ajax4jsf.cache.CacheManager.getCacheFactory(CacheManager.java:67) Selected [org.ajax4jsf.cache.LRUMapCacheFactory] cache factory
 %sn2017-01-10 20:31:42,766 INFO  main:LRUMapCacheFactory:44 ajax4jsf.cache.LRUMapCacheFactory.createCache(LRUMapCacheFactory.java:44) Creating LRUMap cache instance using parameters: {org.mortbay.jetty.webapp.NoTLDJarPattern=start.jar|ant-.*\.jar|dojo-.*\.jar|jetty-.*\.jar|jsp-api-.*\.jar|junit-.*\.jar|servlet-api-.*\.jar|dnsns\.jar|rt\.jar|jsse\.jar|tools\.jar|sunpkcs11\.jar|sunjce_provider\.jar|xerces.*\.jar, javax.faces.DEFAULT_SUFFIX=.xhtml, javax.faces.CONFIG_FILES=/WEB-INF/faces-config.xml, javax.faces.STATE_SAVING_METHOD=server, org.mortbay.jetty.servlet.Default.useFileMappedBuffer=false}
 %sn2017-01-10 20:31:42,766 INFO  main:LRUMapCacheFactory:48 ajax4jsf.cache.LRUMapCacheFactory.createCache(LRUMapCacheFactory.java:48) Creating LRUMap cache instance of default capacity
 %sn
